10934007	TST/庭秘密	100007	美妆护肤	76353220.15070000
10299608	COLOR KEY	100007	美妆护肤	89903085.33840000
10108032	Avene/雅漾	100007	美妆护肤	43088938.14130000
10612330	Guerlain/娇兰	100007	美妆护肤	44016566.22210000
10060188	小奥汀	100007	美妆护肤	69201092.01770000
10561878	Bioderma/贝德玛	100007	美妆护肤	32496118.89000000
10757426	Xuelinfe/雪玲妃	100007	美妆护肤	61933599.12290000
10917510	red earth/红地球	100007	美妆护肤	38351971.76360000
10474541	Fresh/馥蕾诗	100007	美妆护肤	14376848.31820000
10626908	WETCODE/水密码	100007	美妆护肤	35289599.32820000
10163455	JudydoLL/橘朵	100007	美妆护肤	33011616.39220000
10468129	Biotherm/碧欧泉	100007	美妆护肤	25130642.77060000
10120468	Rellet/颐莲	100007	美妆护肤	35414023.29290000
10913161	美肤宝	100007	美妆护肤	22681922.22580000
10775621	润百颜	100007	美妆护肤	31425031.31210000
10480488	Mamonde/梦妆	100007	美妆护肤	39941758.28000000
10713284	Hanhoo/韩后	100007	美妆护肤	25060134.91210000
10547909	MAKE UP FOR EVER/玫珂菲	100007	美妆护肤	23765860.47780000
10918504	MARIE DALGAR/玛丽黛佳	100007	美妆护肤	22017007.03390000
10513697	MEDIHEAL	100007	美妆护肤	23221870.53470000
10946817	Fan Beauty Secret	100007	美妆护肤	9922727.08620000
10281406	papa recipe	100007	美妆护肤	21474955.50970000
10512992	SU:M37°/苏秘37°	100007	美妆护肤	14113992.12480000
10192688	WETHERM/温碧泉	100007	美妆护肤	12060308.16440000
10552517	Franic/法兰琳卡	100007	美妆护肤	12011092.95540000
10841056	UNO/吾诺	100007	美妆护肤	13066164.03000000
10940368	AMORTALS/尔木萄	100007	美妆护肤	16229763.46430000
10359060	自然之名	100007	美妆护肤	10027552.42630000
10946844	MedRepair	100007	美妆护肤	15206992.02130000
10485282	SNP	100007	美妆护肤	5079431.29730000
10288884	Stridex	100007	美妆护肤	10949021.02370000
10883487	LADES/蓝蒂丝	100007	美妆护肤	9093382.28370000
10750082	HEDONE #FASHION SNOBS	100007	美妆护肤	8061323.40480000
10334352	牛尔	100007	美妆护肤	7021006.07280000
12654863	AOEO	100007	美妆护肤	19276433.00000000
10191631	Chantecaille/香缇卡	100007	美妆护肤	3705316.59220000
10294724	花皙蔻	100007	美妆护肤	7996112.33180000
11003106	透芯	100007	美妆护肤	6801851.33100000
10947578	SKYNFUTURE/肌肤未来	100007	美妆护肤	1728617.64950000
10780791	Ohui/欧蕙	100007	美妆护肤	2402858.25950000
11028539	花月情	100007	美妆护肤	3177191.49690000
12656306	芙清密钥	100007	美妆护肤	4411974.85140000
12653906	兰研（美妆）	100007	美妆护肤	1487022.87580000
10655064	ONLY MINERALS	100007	美妆护肤	179875.36630000
11028552	AHC	100007	美妆护肤	111509.59840000
10930357	御泥坊男士	100007	美妆护肤	211112.66900000
10241221	ONLY MUA/蒽丽慕	100007	美妆护肤	29408.00000000
10479859	双立人	100025	厨具	12720510.98140000
10519046	卡特马克	100025	厨具	5734457.75820000
10412087	PASABAHCE	100025	厨具	1696898.40440000
10768198	WMF/福腾宝	100025	厨具	45863.77780000
10008706	CALUOLA/卡罗莱	100023	钟表	18634766.03230000
